species	genus	sub.family	InvasivenessStatus	Traded2017	NbSellers_2017	MeanPrice_2017	Traded2020	NbSellers_2020	MeanPrice_2020	MeanPrice_2017_log	MeanPrice_2020_log	
263	Azteca_mayrii	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
264	Azteca_merida	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
265	Azteca_minor	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
266	Azteca_muelleri	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
267	Azteca_muelleri_terminalis	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
268	Azteca_nanogyna	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
269	Azteca_nigra	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
270	Azteca_nigricans	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
271	Azteca_oecocordia	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
272	Azteca_olitrix	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
273	Azteca_ovaticeps	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
274	Azteca_paraensis	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
275	Azteca_paraensis_bondari	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
276	Azteca_petalocephala	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
277	Azteca_pilosula	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
278	Azteca_pittieri	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
279	Azteca_polymorpha	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
280	Azteca_polymorpha_bahiana	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
281	Azteca_quadraticeps	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
282	Azteca_salti	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
283	Azteca_sapii	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
284	Azteca_schimperi	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
285	Azteca_schumannii	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
286	Azteca_schumannii_dubia	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
287	Azteca_schumannii_taediosa	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
288	Azteca_sericea	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
289	Azteca_sericeasur	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
290	Azteca_severini	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
291	Azteca_snellingi	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
292	Azteca_stanleyuli	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
293	Azteca_stigmatica	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
294	Azteca_subopaca	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
295	Azteca_tachigaliae	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
296	Azteca_theresiae	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
297	Azteca_theresiae_menceps	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
298	Azteca_tonduzi	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
299	Azteca_trailii	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
300	Azteca_trailii_filicis	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
301	Azteca_trailii_tillandsiarum	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
302	Azteca_trailii_tococae	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
303	Azteca_trianguliceps	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
304	Azteca_trigona	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
305	Azteca_trigona_gaigei	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
306	Azteca_trigona_mathildae	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
307	Azteca_trigona_mediops	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
308	Azteca_trigona_subdentata	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
309	Azteca_ulei	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
310	Azteca_ulei_cordiae	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
311	Azteca_ulei_gagatina	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
312	Azteca_ulei_nigricornis	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
313	Azteca_velox	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
314	Azteca_velox_rochai	Azteca	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
315	Azteca_xanthochroa	Azteca	Dolichoderinae	Native	1	1	NA	1	3	NA	NA	NA
316	Bothriomyrmex_anastasiae	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
317	Bothriomyrmex_atlantis	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
318	Bothriomyrmex_atlantis_perfidus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
319	Bothriomyrmex_breviceps	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
320	Bothriomyrmex_communista	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
321	Bothriomyrmex_communista_anatolicus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
322	Bothriomyrmex_corsicus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
323	Bothriomyrmex_costae	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
324	Bothriomyrmex_crosi	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
325	Bothriomyrmex_cuculus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
326	Bothriomyrmex_decapitans	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
327	Bothriomyrmex_emarginatus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
328	Bothriomyrmex_enigmaticus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
329	Bothriomyrmex_inquilinus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
330	Bothriomyrmex_jannonei	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
331	Bothriomyrmex_kusnezovi	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
332	Bothriomyrmex_laticeps	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
333	Bothriomyrmex_meridionalis	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
334	Bothriomyrmex_meridionalis_hungaricus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
335	Bothriomyrmex_meridionalis_marocanus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
336	Bothriomyrmex_modestus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
337	Bothriomyrmex_paradoxus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
338	Bothriomyrmex_pubens	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
339	Bothriomyrmex_regicidus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
340	Bothriomyrmex_salsurae	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
341	Bothriomyrmex_saundersi	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
342	Bothriomyrmex_syria	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
343	Bothriomyrmex_turcomenicus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
344	Bothriomyrmex_urartus	Bothriomyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
345	Chronoxenus_butteli	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
346	Chronoxenus_dalyi	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
347	Chronoxenus_myops	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
348	Chronoxenus_rossi	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
349	Chronoxenus_walshi	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
350	Chronoxenus_wroughtonii	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
351	Chronoxenus_wroughtonii_formosensis	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
352	Chronoxenus_wroughtonii_javanus	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
353	Chronoxenus_wroughtonii_victoriae	Chronoxenus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
354	Doleromyrma_darwiniana	Doleromyrma	Dolichoderinae	Alien	0	0	NA	0	0	NA	NA	NA
355	Doleromyrma_darwiniana_fida	Doleromyrma	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
356	Doleromyrma_darwiniana_leae	Doleromyrma	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
357	Doleromyrma_rottnestensis	Doleromyrma	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
358	Dolichoderus_abruptus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
359	Dolichoderus_affinis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
360	Dolichoderus_affinis_glabripes	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
361	Dolichoderus_affinis_mus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
362	Dolichoderus_albamaculus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
363	Dolichoderus_andinus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
364	Dolichoderus_angusticornis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
365	Dolichoderus_attelaboides	Dolichoderus	Dolichoderinae	Native	1	2	269	1	5	NA	5.598421959	NA
366	Dolichoderus_australis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
367	Dolichoderus_baenae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
368	Dolichoderus_beccarii	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
369	Dolichoderus_bidens	Dolichoderus	Dolichoderinae	Native	1	1	149	1	1	NA	5.010635294	NA
370	Dolichoderus_bispinosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
371	Dolichoderus_brevis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
372	Dolichoderus_brevithorax	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
373	Dolichoderus_burmanicus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
374	Dolichoderus_butteli	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
375	Dolichoderus_canopus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
376	Dolichoderus_carbonarius	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
377	Dolichoderus_carbonarius_latisquamis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
378	Dolichoderus_clarki	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
379	Dolichoderus_clusor	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
380	Dolichoderus_cogitans	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
381	Dolichoderus_coniger	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
382	Dolichoderus_crawleyi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
383	Dolichoderus_curvilobus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
384	Dolichoderus_cuspidatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
385	Dolichoderus_dajiensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
386	Dolichoderus_debilis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
387	Dolichoderus_decollatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
388	Dolichoderus_dentatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
389	Dolichoderus_diversus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
390	Dolichoderus_doloniger	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
391	Dolichoderus_doriae	Dolichoderus	Dolichoderinae	Native	0	0	NA	1	1	0	NA	0
392	Dolichoderus_epetreius	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
393	Dolichoderus_erectilobus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
394	Dolichoderus_etus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
395	Dolichoderus_extensispinus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
396	Dolichoderus_feae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
397	Dolichoderus_fernandezi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
398	Dolichoderus_ferrugineus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
399	Dolichoderus_flatidorsus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
400	Dolichoderus_formosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
401	Dolichoderus_furcifer	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
402	Dolichoderus_gagates	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
403	Dolichoderus_germaini	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
404	Dolichoderus_ghilianii	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
405	Dolichoderus_gibbifer	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
406	Dolichoderus_gibbosa	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
407	Dolichoderus_gibbus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
408	Dolichoderus_gordoni	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
409	Dolichoderus_goudiei	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
410	Dolichoderus_haradae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
411	Dolichoderus_imitator	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
412	Dolichoderus_incisus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
413	Dolichoderus_indrapurensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
414	Dolichoderus_indrapurensis_nigrogaster	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
415	Dolichoderus_inermis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
416	Dolichoderus_inferus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
417	Dolichoderus_inpai	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
418	Dolichoderus_jacobsoni	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
419	Dolichoderus_kathae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
420	Dolichoderus_kinabaluensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
421	Dolichoderus_lactarius	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
422	Dolichoderus_lamellosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
423	Dolichoderus_laminatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
424	Dolichoderus_laotius	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
425	Dolichoderus_laurae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
426	Dolichoderus_lobicornis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
427	Dolichoderus_longicollis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
428	Dolichoderus_luederwaldti	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
429	Dolichoderus_lugens	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
430	Dolichoderus_lujae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
431	Dolichoderus_lutosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
432	Dolichoderus_magnipastor	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
433	Dolichoderus_mariae	Dolichoderus	Dolichoderinae	Native	0	0	NA	1	1	2310.92437	NA	7.745835517
434	Dolichoderus_maschwitzi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
435	Dolichoderus_mesonotalis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
436	Dolichoderus_modiglianii	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
437	Dolichoderus_moggridgei	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
438	Dolichoderus_moggridgei_bicolor	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
439	Dolichoderus_moggridgei_lugubris	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
440	Dolichoderus_monoceros	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
441	Dolichoderus_mucronifer	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
442	Dolichoderus_niger	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
443	Dolichoderus_nigricornis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
444	Dolichoderus_omacanthus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
445	Dolichoderus_omicron	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
446	Dolichoderus_parvus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
447	Dolichoderus_pastorulus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
448	Dolichoderus_patens	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
449	Dolichoderus_patens_pubiventris	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
450	Dolichoderus_piceus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
451	Dolichoderus_pilinomas	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
452	Dolichoderus_pilosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
453	Dolichoderus_plagiatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
454	Dolichoderus_pustulatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
455	Dolichoderus_quadridenticulatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
456	Dolichoderus_quadripunctatus	Dolichoderus	Dolichoderinae	Native	1	1	NA	1	3	NA	NA	NA
457	Dolichoderus_reflexus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
458	Dolichoderus_rosenbergi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
459	Dolichoderus_rufescens	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
460	Dolichoderus_rufotibialis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
461	Dolichoderus_rugocapitus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
462	Dolichoderus_rugosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
463	Dolichoderus_rutilus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
464	Dolichoderus_sagmanotus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
465	Dolichoderus_satanus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
466	Dolichoderus_scabridus	Dolichoderus	Dolichoderinae	Native	1	1	NA	1	1	NA	NA	NA
467	Dolichoderus_schulzi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
468	Dolichoderus_scrobiculatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
469	Dolichoderus_semiorbis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
470	Dolichoderus_semirugosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
471	Dolichoderus_septemspinosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
472	Dolichoderus_setosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
473	Dolichoderus_shattucki	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
474	Dolichoderus_sibiricus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
475	Dolichoderus_siggii	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
476	Dolichoderus_smithi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
477	Dolichoderus_spinicollis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
478	Dolichoderus_spurius	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
479	Dolichoderus_squamanodus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
480	Dolichoderus_sulcaticeps	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
481	Dolichoderus_sundari	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
482	Dolichoderus_superaculus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
483	Dolichoderus_taprobanae	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
484	Dolichoderus_taprobanae_borneensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
485	Dolichoderus_taprobanae_ceramensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
486	Dolichoderus_taprobanae_friedrichsi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
487	Dolichoderus_taprobanae_gracilipes	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
488	Dolichoderus_taprobanae_siamensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
489	Dolichoderus_taschenbergi	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
490	Dolichoderus_thoracicus	Dolichoderus	Dolichoderinae	Native	1	1	NA	1	1	67.41573034	NA	4.225602774
491	Dolichoderus_thoracicus_bilikanus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
492	Dolichoderus_thoracicus_borneonensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
493	Dolichoderus_thoracicus_emarginatus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
494	Dolichoderus_thoracicus_lacciperdus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
495	Dolichoderus_thoracicus_levior	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
496	Dolichoderus_thoracicus_nasutus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
497	Dolichoderus_thoracicus_rufescens	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
498	Dolichoderus_tricolor	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
499	Dolichoderus_tricornis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
500	Dolichoderus_tristis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
501	Dolichoderus_tuberifer	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
502	Dolichoderus_turneri	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
503	Dolichoderus_utriensis	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
504	Dolichoderus_validus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
505	Dolichoderus_varians	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
506	Dolichoderus_voraginosus	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
507	Dolichoderus_ypsilon	Dolichoderus	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
508	Dorymyrmex_agallardoi	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
509	Dorymyrmex_alboniger	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
510	Dorymyrmex_amazonicus	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
511	Dorymyrmex_antarcticus	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
512	Dorymyrmex_antillanus	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
513	Dorymyrmex_baeri	Dorymyrmex	Dolichoderinae	Native	0	0	NA	0	0	NA	NA	NA
